Date/Time,Environment:Site Wind Speed [m/s](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 05/30  15:00:00,2.875,420.1875,0.0,474124194.9152949,93124323.85391507,167093070.35257594 
 05/30  16:00:00,4.0,142.3125,0.0,476851380.71245816,93124323.85391507,177537174.74818034 
 05/30  17:00:00,4.0,439.5,0.0,426538064.3980073,51735735.47439728,140923939.57316489 
 05/30  18:00:00,4.0,36.625,0.0,313005546.4661792,31089778.854523429,69106004.40578464 
 05/30  19:00:00,4.0,0.0,0.0,275113841.62876328,36066878.770059477,59822356.05413629 
 05/30  20:00:00,4.0,0.0,0.0,246344357.0290079,26303943.895732467,59822356.05413629 
 05/30  21:00:00,3.375,0.0,0.0,232855325.3017962,26303943.895732467,55180531.87831212 
 05/30  22:00:00,3.0,0.0,0.0,0.0,13151971.947866233,55180531.87831212 
 05/30  23:00:00,3.0,0.0,0.0,0.0,6575985.9739331169,55180531.87831212 
 05/30  24:00:00,3.0,0.0,0.0,0.0,4802369.727932371,44533202.00181078 
 05/31  01:00:00,3.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 05/31  02:00:00,3.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 05/31  03:00:00,1.125,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 05/31  04:00:00,0.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 05/31  05:00:00,0.0,0.0,412825.0794030071,87926414.55700049,3861201.791338584,44533202.00181078 
 05/31  06:00:00,0.0,8.8125,0.0,232316082.12805633,10766481.974721296,55180531.87831212 
 05/31  07:00:00,0.0,35.25,0.0,230276667.49113179,34858574.65833545,95796493.41677365 
 05/31  08:00:00,0.0,47.75,0.0,313136658.0880952,94418301.2316139,204227663.7591693 
 05/31  09:00:00,0.625,234.9375,0.0,339511136.12299337,93124323.85391507,174055806.61631219 
 05/31  10:00:00,1.0,237.6875,0.0,366595736.53506997,93124323.85391507,167093070.35257594 
 05/31  11:00:00,1.0,18.5625,0.0,389289296.9275161,93124323.85391507,174055806.61631219 
 05/31  12:00:00,1.0,0.0,0.0,399569992.76887187,93124323.85391507,177667514.30607478 
 05/31  13:00:00,1.0,83.8125,0.0,423716560.22729459,93124323.85391507,179858086.8360924 
 05/31  14:00:00,1.0,335.25,0.0,424887291.0642197,93124323.85391507,167093070.35257594 
 05/31  15:00:00,2.25,27.9375,0.0,434939531.023605,93124323.85391507,167093070.35257594 
 05/31  16:00:00,3.0,99.1875,0.0,446580754.7352395,93124323.85391507,177537174.74818034 
 05/31  17:00:00,3.0,509.0625,0.0,423063846.9293334,51735735.47439728,140923939.57316489 
 05/31  18:00:00,3.0,482.6875,0.0,375596696.1383256,31041441.284638365,69106004.40578464 
 05/31  19:00:00,3.0,38.9375,0.0,312698651.75949636,31974163.991131795,59822356.05413629 
 05/31  20:00:00,3.0,0.0,0.0,255185509.81678624,26303943.895732467,59822356.05413629 
 05/31  21:00:00,2.375,0.0,0.0,235448599.31983353,26303943.895732467,55180531.87831212 
 05/31  22:00:00,2.0,0.0,0.0,0.0,13151971.947866233,55180531.87831212 
 05/31  23:00:00,2.0,0.0,0.0,0.0,6575985.9739331169,55180531.87831212 
 05/31  24:00:00,2.0,0.0,0.0,0.0,4802369.727932371,44533202.00181078 
 06/01  01:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/01  02:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/01  03:00:00,1.375,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/01  04:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/01  05:00:00,1.0,0.0,376605.8766312585,86426455.81083185,3861201.791338584,44533202.00181078 
 06/01  06:00:00,1.0,0.0,0.0,231498156.85521335,10829279.40873432,55180531.87831212 
 06/01  07:00:00,1.0,0.0,0.0,227664738.24505867,38427569.44673404,95796493.41677365 
 06/01  08:00:00,1.0,0.0,0.0,307991599.2174075,99931573.2810018,204227663.7591693 
 06/01  09:00:00,1.625,0.0,0.0,309711994.9126927,94267523.77225057,174055806.61631219 
 06/01  10:00:00,2.0,0.0,0.0,316832500.8985918,93124323.85391507,167093070.35257594 
 06/01  11:00:00,2.0,0.0,0.0,336180177.881073,93124323.85391507,174055806.61631219 
 06/01  12:00:00,2.0,0.0,0.0,340322311.76742926,93124323.85391507,177667514.30607478 
 06/01  13:00:00,2.0,0.0,0.0,370534610.96579447,93124323.85391507,179858086.8360924 
 06/01  14:00:00,2.0,0.0,0.0,372514364.5984257,93124323.85391507,167093070.35257594 
 06/01  15:00:00,2.0,0.0,0.0,375113509.1269305,93124323.85391507,167093070.35257594 
 06/01  16:00:00,2.0,0.0,0.0,379574132.7788945,93124323.85391507,177537174.74818034 
 06/01  17:00:00,2.0,0.0,0.0,313713225.3696586,51816298.09087239,140923939.57316489 
 06/01  18:00:00,2.0,0.0,0.0,238340025.05928678,31753327.30059368,69106004.40578464 
 06/01  19:00:00,2.0,0.0,0.0,230187150.61450554,34971970.89177382,59822356.05413629 
 06/01  20:00:00,2.0,0.0,0.0,226173780.49835275,26303943.895732467,59822356.05413629 
 06/01  21:00:00,1.375,0.0,0.0,222439670.20543216,26303943.895732467,55180531.87831212 
 06/01  22:00:00,1.0,0.0,0.0,0.0,13151971.947866233,55180531.87831212 
 06/01  23:00:00,1.0,0.0,0.0,0.0,6575985.9739331169,55180531.87831212 
 06/01  24:00:00,1.0,0.0,0.0,0.0,4802369.727932371,44533202.00181078 
 06/02  01:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/02  02:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/02  03:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/02  04:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/02  05:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/02  06:00:00,1.0,0.0,300833.01366798978,227368187.98865996,10829279.40873432,55180531.87831212 
 06/02  07:00:00,1.0,0.0,0.0,222105271.18305666,38327905.693772088,95796493.41677365 
 06/02  08:00:00,1.0,0.0,0.0,294731524.67658916,98706470.63589633,204227663.7591693 
 06/02  09:00:00,1.0,0.0,0.0,296100049.5725043,93965961.71941221,174055806.61631219 
 06/02  10:00:00,1.0,0.0,0.0,307954158.0474627,93124323.85391507,167093070.35257594 
 06/02  11:00:00,1.0,0.0,0.0,328741423.02531686,93124323.85391507,174055806.61631219 
 06/02  12:00:00,1.0,0.0,0.0,330773426.64785316,93124323.85391507,177667514.30607478 
 06/02  13:00:00,1.0,0.0,0.0,359982342.035674,93124323.85391507,179858086.8360924 
 06/02  14:00:00,1.0,0.0,0.0,362802850.32441356,93124323.85391507,167093070.35257594 
 06/02  15:00:00,1.625,0.0,0.0,367788423.6706997,93124323.85391507,167093070.35257594 
 06/02  16:00:00,2.0,0.0,0.0,375839262.7135907,93124323.85391507,177537174.74818034 
 06/02  17:00:00,2.0,0.0,0.0,316913830.52866449,51796157.436753619,140923939.57316489 
 06/02  18:00:00,2.0,0.0,0.0,238605747.62471626,31559290.50524658,69106004.40578464 
 06/02  19:00:00,2.0,0.0,0.0,229998184.3997321,34664626.822814147,59822356.05413629 
 06/02  20:00:00,2.0,0.0,0.0,225566390.719419,26303943.895732467,59822356.05413629 
 06/02  21:00:00,1.375,0.0,0.0,221522202.32125554,26303943.895732467,55180531.87831212 
 06/02  22:00:00,1.0,0.0,0.0,0.0,13151971.947866233,55180531.87831212 
 06/02  23:00:00,1.0,0.0,0.0,0.0,6575985.9739331169,55180531.87831212 
 06/02  24:00:00,1.0,0.0,0.0,0.0,4802369.727932371,44533202.00181078 
 06/03  01:00:00,1.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/03  02:00:00,1.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/03  03:00:00,1.625,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/03  04:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/03  05:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/03  06:00:00,2.0,0.0,394642.3244099173,230395897.86047698,10829279.40873432,55180531.87831212 
 06/03  07:00:00,2.0,0.0,0.0,218009417.27893869,12980580.881722125,73747828.58160882 
 06/03  08:00:00,2.0,0.0,0.0,217805104.84011106,33865930.11898863,85222049.46327476 
 06/03  09:00:00,2.625,0.0,0.0,218678360.64141939,31633708.138482274,93345241.77096707 
 06/03  10:00:00,3.0,0.0,0.0,220088896.61141119,31053524.884430559,89863873.63909894 
 06/03  11:00:00,3.0,0.0,0.0,222186565.59607948,31041441.284638365,97987065.94679125 
 06/03  12:00:00,3.0,0.0,0.0,221316964.78571946,15520720.642319182,72652542.31660003 
 06/03  13:00:00,3.0,0.0,0.0,221543843.97021059,15520720.642319182,63368893.96495168 
 06/03  14:00:00,3.0,0.0,0.0,221711905.8987847,15520720.642319182,57566613.74517146 
 06/03  15:00:00,3.0,0.0,0.0,221318548.54427213,15520720.642319182,52924789.569347288 
 06/03  16:00:00,3.0,0.0,0.0,220330206.57732035,15520720.642319182,54085245.61330333 
 06/03  17:00:00,3.0,0.0,0.0,217809552.26006619,5197216.091824867,48348135.17247035 
 06/03  18:00:00,3.0,0.0,0.0,0.0,5349548.097896999,41385398.90873409 
 06/03  19:00:00,3.0,0.0,0.0,0.0,4517778.319505469,33399901.5013581 
 06/03  20:00:00,3.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/03  21:00:00,2.375,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/03  22:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/03  23:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/03  24:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/04  01:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/04  02:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/04  03:00:00,1.375,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/04  04:00:00,1.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/04  05:00:00,1.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/04  06:00:00,1.0,0.0,0.0,0.0,5897289.928284483,41385398.90873409 
 06/04  07:00:00,1.0,0.0,0.0,0.0,6287727.205581224,41385398.90873409 
 06/04  08:00:00,1.0,0.0,0.0,0.0,5340001.33645827,41385398.90873409 
 06/04  09:00:00,1.625,0.0,0.0,0.0,5179615.347335821,41385398.90873409 
 06/04  10:00:00,2.0,0.0,0.0,0.0,5173573.547439723,41385398.90873409 
 06/04  11:00:00,2.0,0.0,15791.29643899505,22799316.541334548,5173573.547439723,41385398.90873409 
 06/04  12:00:00,2.0,0.0,780749.8521163189,49981950.43044095,5173573.547439723,41385398.90873409 
 06/04  13:00:00,2.0,0.0,308677.4982792856,90766697.40677719,5173573.547439723,41385398.90873409 
 06/04  14:00:00,2.0,0.0,416915.67283896307,129331919.68115913,5173573.547439723,41385398.90873409 
 06/04  15:00:00,2.625,0.0,351910.91055821857,100343153.76869186,5173573.547439723,41385398.90873409 
 06/04  16:00:00,3.0,0.0,239799.12320849315,50349081.94927555,5173573.547439723,41385398.90873409 
 06/04  17:00:00,3.0,0.0,165541.72419150949,48321800.50877643,5173573.547439723,41385398.90873409 
 06/04  18:00:00,3.0,0.0,0.0,0.0,4356630.6643269839,33399901.5013581 
 06/04  19:00:00,3.0,0.0,0.0,0.0,3863456.8296300105,33399901.5013581 
 06/04  20:00:00,3.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/04  21:00:00,1.125,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/04  22:00:00,0.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/04  23:00:00,0.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/04  24:00:00,0.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/05  01:00:00,0.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/05  02:00:00,0.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/05  03:00:00,0.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/05  04:00:00,0.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/05  05:00:00,0.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/05  06:00:00,0.0,0.0,337409.2192037717,240056434.48948667,10829279.40873432,55180531.87831212 
 06/05  07:00:00,0.0,0.0,0.0,242893783.9573081,38941742.64516637,95796493.41677365 
 06/05  08:00:00,0.0,0.0,0.0,334243179.380124,103129020.06269413,204227663.7591693 
 06/05  09:00:00,0.625,0.0,0.0,329656123.3774584,95525264.61879616,174055806.61631219 
 06/05  10:00:00,1.0,0.0,0.0,334828128.5029937,93290340.7710568,167093070.35257594 
 06/05  11:00:00,1.0,0.0,0.0,342355651.02256897,93124323.85391507,174055806.61631219 
 06/05  12:00:00,1.0,0.0,0.0,340342281.84954288,93124323.85391507,177667514.30607478 
 06/05  13:00:00,1.0,0.0,0.0,362612503.9091394,93124323.85391507,179858086.8360924 
 06/05  14:00:00,1.0,0.0,0.0,357868606.0723382,93124323.85391507,167093070.35257594 
 06/05  15:00:00,1.0,0.0,0.0,360238262.3146057,93124323.85391507,167093070.35257594 
 06/05  16:00:00,1.0,0.0,0.0,368599819.0627055,93124323.85391507,177537174.74818034 
 06/05  17:00:00,1.0,0.0,0.0,309274421.1630671,52159837.367298368,140923939.57316489 
 06/05  18:00:00,1.0,0.0,0.0,237700321.7840675,32152627.559762576,69106004.40578464 
 06/05  19:00:00,1.0,0.0,0.0,230826698.8714856,36001615.223704878,59822356.05413629 
 06/05  20:00:00,1.0,0.0,0.0,227385478.7293921,26303943.895732467,59822356.05413629 
 06/05  21:00:00,1.0,0.0,0.0,223879722.7018023,26303943.895732467,55180531.87831212 
 06/05  22:00:00,1.0,0.0,0.0,0.0,13151971.947866233,55180531.87831212 
 06/05  23:00:00,1.0,0.0,0.0,0.0,6575985.9739331169,55180531.87831212 
 06/05  24:00:00,1.0,0.0,0.0,0.0,4802369.727932371,44533202.00181078 
 06/06  01:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/06  02:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/06  03:00:00,0.375,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/06  04:00:00,0.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/06  05:00:00,0.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/06  06:00:00,0.0,0.0,586948.1472091144,234450457.0157828,10829279.40873432,55180531.87831212 
 06/06  07:00:00,0.0,0.0,0.0,223449223.07833825,39455915.84359869,95796493.41677365 
 06/06  08:00:00,0.0,0.0,0.0,299373881.39245888,109280892.59002137,204227663.7591693 
 06/06  09:00:00,1.25,0.0,0.0,298573743.236503,99083129.44992924,174055806.61631219 
 06/06  10:00:00,2.0,0.0,0.0,305277879.9780705,95462235.35007602,167093070.35257594 
 06/06  11:00:00,2.0,0.0,0.0,320691658.142568,94324795.42537421,174055806.61631219 
 06/06  12:00:00,2.0,0.0,0.0,325672259.16646119,93124323.85391507,177667514.30607478 
 06/06  13:00:00,2.0,0.0,0.0,341585923.76681807,93124323.85391507,179858086.8360924 
 06/06  14:00:00,2.0,0.0,0.0,334992103.9208781,93124323.85391507,167093070.35257594 
 06/06  15:00:00,2.0,0.0,0.0,332310060.6534064,93217841.55034086,167093070.35257594 
 06/06  16:00:00,2.0,0.0,0.0,335557587.8137625,94855432.20052111,177537174.74818034 
 06/06  17:00:00,2.0,0.0,0.0,271823670.88521936,53441743.035391118,140923939.57316489 
 06/06  18:00:00,2.0,0.0,0.0,226202117.92788173,33949884.973697308,69106004.40578464 
 06/06  19:00:00,2.0,0.0,0.0,222207469.161868,38046661.701178777,59822356.05413629 
 06/06  20:00:00,2.0,0.0,0.0,218587520.1443174,26303943.895732467,59822356.05413629 
 06/06  21:00:00,2.0,0.0,0.0,215625626.92610318,26303943.895732467,55180531.87831212 
 06/06  22:00:00,2.0,0.0,0.0,0.0,13151971.947866233,55180531.87831212 
 06/06  23:00:00,2.0,0.0,0.0,0.0,6575985.9739331169,55180531.87831212 
 06/06  24:00:00,2.0,0.0,0.0,0.0,4802369.727932371,44533202.00181078 
 06/07  01:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/07  02:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/07  03:00:00,1.375,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/07  04:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/07  05:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/07  06:00:00,1.0,0.0,505999.0549247944,228184652.1666998,10829279.40873432,55180531.87831212 
 06/07  07:00:00,1.0,0.0,0.0,219004596.96050567,39455915.84359869,95796493.41677365 
 06/07  08:00:00,1.0,0.0,0.0,281239978.11364248,118367747.53079611,204227663.7591693 
 06/07  09:00:00,1.625,0.0,0.0,279347961.60361257,113740188.74490513,174055806.61631219 
 06/07  10:00:00,2.0,0.0,0.0,279895279.59335628,112197669.14960815,167093070.35257594 
 06/07  11:00:00,2.0,0.0,0.0,288255446.6513973,106489937.33606464,174055806.61631219 
 06/07  12:00:00,2.0,0.0,0.0,281940860.741791,103783194.59064785,177667514.30607478 
 06/07  13:00:00,2.0,0.0,0.0,297564357.7789292,103783194.59064785,179858086.8360924 
 06/07  14:00:00,2.0,0.0,0.0,291928546.5793196,103783194.59064785,167093070.35257594 
 06/07  15:00:00,2.0,0.0,0.0,293936524.12858769,103897723.62867184,167093070.35257594 
 06/07  16:00:00,2.0,0.0,0.0,304182659.6798597,110256507.61740636,177537174.74818034 
 06/07  17:00:00,2.0,0.0,0.0,261547384.92743243,62332038.41644898,140923939.57316489 
 06/07  18:00:00,2.0,0.0,0.0,221385210.2396725,38941742.64516637,69106004.40578464 
 06/07  19:00:00,2.0,0.0,0.0,218403870.45439089,39455915.84359869,59822356.05413629 
 06/07  20:00:00,2.0,0.0,0.0,215757583.2031966,26303943.895732467,59822356.05413629 
 06/07  21:00:00,2.0,0.0,0.0,212846139.14802326,26303943.895732467,55180531.87831212 
 06/07  22:00:00,2.0,0.0,0.0,0.0,13151971.947866233,55180531.87831212 
 06/07  23:00:00,2.0,0.0,0.0,0.0,6575985.9739331169,55180531.87831212 
 06/07  24:00:00,2.0,0.0,0.0,0.0,4802369.727932371,44533202.00181078 
 06/08  01:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/08  02:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/08  03:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/08  04:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/08  05:00:00,2.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/08  06:00:00,2.0,0.0,360482.5960052931,221062686.7030622,10829279.40873432,55180531.87831212 
 06/08  07:00:00,2.0,0.0,0.0,214819476.53355009,38941742.64516637,95796493.41677365 
 06/08  08:00:00,2.0,0.0,0.0,267659300.21238566,104981075.75574,204227663.7591693 
 06/08  09:00:00,1.375,0.0,0.0,266501328.0605376,96267629.55030826,174055806.61631219 
 06/08  10:00:00,1.0,0.0,0.0,272265702.05740258,94007989.15868303,167093070.35257594 
 06/08  11:00:00,1.0,0.0,0.0,288495862.79483899,93124323.85391507,174055806.61631219 
 06/08  12:00:00,1.0,0.0,0.0,288759094.8687507,93124323.85391507,177667514.30607478 
 06/08  13:00:00,1.0,0.0,0.0,314273478.46596667,93124323.85391507,179858086.8360924 
 06/08  14:00:00,1.0,0.0,0.0,314211203.3010768,93124323.85391507,167093070.35257594 
 06/08  15:00:00,2.875,0.0,0.0,319409857.95036318,93124323.85391507,167093070.35257594 
 06/08  16:00:00,4.0,0.0,0.0,328941140.76005169,93233083.38615647,177537174.74818034 
 06/08  17:00:00,4.0,0.0,0.0,273032782.8978908,52602022.78973464,140923939.57316489 
 06/08  18:00:00,4.0,0.0,0.0,226170247.81284274,32690265.760917427,69106004.40578464 
 06/08  19:00:00,4.0,0.0,0.0,222080719.6047212,36750501.12379472,59822356.05413629 
 06/08  20:00:00,4.0,0.0,0.0,218110576.70561756,26303943.895732467,59822356.05413629 
 06/08  21:00:00,2.125,0.0,0.0,214452297.8645739,26303943.895732467,55180531.87831212 
 06/08  22:00:00,1.0,0.0,0.0,0.0,13151971.947866233,55180531.87831212 
 06/08  23:00:00,1.0,0.0,0.0,0.0,6575985.9739331169,55180531.87831212 
 06/08  24:00:00,1.0,0.0,0.0,0.0,4802369.727932371,44533202.00181078 
 06/09  01:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/09  02:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/09  03:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/09  04:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/09  05:00:00,1.0,0.0,0.0,0.0,3861201.791338584,44533202.00181078 
 06/09  06:00:00,1.0,0.0,268329.94081590368,221207324.48700346,10829279.40873432,55180531.87831212 
 06/09  07:00:00,1.0,0.0,0.0,215360977.1446694,39455915.84359869,95796493.41677365 
 06/09  08:00:00,1.0,0.0,0.0,269345375.8733117,118367747.53079611,204227663.7591693 
 06/09  09:00:00,0.375,0.0,0.0,265963824.17756588,118367747.53079611,174055806.61631219 
 06/09  10:00:00,0.0,0.0,0.0,265797112.79858984,118367747.53079611,167093070.35257594 
 06/09  11:00:00,0.0,0.0,0.0,273334196.5908429,118367747.53079611,174055806.61631219 
 06/09  12:00:00,0.0,0.0,0.0,267121100.93691428,118367747.53079611,177667514.30607478 
 06/09  13:00:00,0.0,0.0,0.0,282320817.70130816,118367747.53079611,179858086.8360924 
 06/09  14:00:00,0.0,0.0,0.0,277113668.8058073,118367747.53079611,167093070.35257594 
 06/09  15:00:00,1.25,0.0,0.0,280322811.3649919,118367747.53079611,167093070.35257594 
 06/09  16:00:00,2.0,0.0,0.0,291456191.5316303,118367747.53079611,177537174.74818034 
 06/09  17:00:00,2.0,0.0,0.0,254023263.83887313,65759859.739331159,140923939.57316489 
 06/09  18:00:00,2.0,0.0,0.0,218261423.0693931,39455915.84359869,69106004.40578464 
 06/09  19:00:00,2.0,0.0,0.0,214616144.849001,39455915.84359869,59822356.05413629 
 06/09  20:00:00,2.0,0.0,0.0,212058722.22859413,26303943.895732467,59822356.05413629 
 06/09  21:00:00,2.0,0.0,0.0,209512448.65561567,26303943.895732467,55180531.87831212 
 06/09  22:00:00,2.0,0.0,0.0,0.0,13151971.947866233,55180531.87831212 
 06/09  23:00:00,2.0,0.0,0.0,0.0,6575985.9739331169,55180531.87831212 
 06/09  24:00:00,2.0,0.0,0.0,0.0,4802369.727932371,44533202.00181078 
 06/10  01:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/10  02:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/10  03:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/10  04:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/10  05:00:00,2.0,0.0,0.0,0.0,3861201.791338584,33399901.5013581 
 06/10  06:00:00,2.0,0.0,271458.986710088,216896683.99208207,10829279.40873432,55180531.87831212 
 06/10  07:00:00,2.0,0.0,0.0,208980499.21206606,13151971.947866233,73747828.58160882 
 06/10  08:00:00,2.0,0.0,0.0,208528072.09189896,37913396.248301718,85222049.46327476 
 06/10  09:00:00,2.625,0.0,0.0,208552266.29286976,35863929.977741058,93345241.77096707 
