Date/Time,Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 07/23  12:00:00,0.0,8811194.398189972,44239427.60781831,13589930.1374973 
 07/23  13:00:00,0.0,11558185.782236977,46960842.26606285,36126625.763295 
 07/23  14:00:00,0.0,12655846.358455332,45894650.147305089,36126625.763295 
 07/23  15:00:00,0.0,14269471.448526267,45923963.24293387,36126625.763295 
 07/23  16:00:00,0.0,14018325.81916174,45860079.74778196,36126625.763295 
 07/23  17:00:00,0.0,6889269.856886013,44583360.4804783,10683204.881647502 
 07/23  18:00:00,0.0,0.0,4859361.404312715,9071659.785901502 
 07/23  19:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/23  20:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/23  21:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/23  22:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/23  23:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/23  24:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/24  01:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/24  02:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/24  03:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/24  04:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/24  05:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/24  06:00:00,0.0,0.0,8012822.756589862,9361966.1289885 
 07/24  07:00:00,2065616.5229985119,208981.87069442284,47636193.01294686,10683204.881647502 
 07/24  08:00:00,0.0,13556192.724900779,48834977.31839661,36126625.763295 
 07/24  09:00:00,0.0,12849150.410415497,54547945.96467239,36126625.763295 
 07/24  10:00:00,0.0,13326593.9026331,53228449.66925275,36126625.763295 
 07/24  11:00:00,0.0,13384445.979605409,49929708.93070369,36126625.763295 
 07/24  12:00:00,0.0,9217586.028683372,45778839.95243901,13589930.1374973 
 07/24  13:00:00,0.0,12565412.81484046,46960842.26606285,36126625.763295 
 07/24  14:00:00,0.0,13787810.02213801,45746407.17408138,36126625.763295 
 07/24  15:00:00,0.0,15509677.41581461,45923963.24293387,36126625.763295 
 07/24  16:00:00,0.0,14698258.76214306,47121362.97132916,36126625.763295 
 07/24  17:00:00,0.0,7392884.908231343,44583360.4804783,10683204.881647502 
 07/24  18:00:00,0.0,0.0,4936978.833455047,9071659.785901502 
 07/24  19:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/24  20:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/24  21:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/24  22:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/24  23:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/24  24:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/25  01:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/25  02:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/25  03:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/25  04:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/25  05:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/25  06:00:00,0.0,0.0,7979896.328637742,9361966.1289885 
 07/25  07:00:00,1583811.3596279096,404291.33723928828,50680763.65798171,10683204.881647502 
 07/25  08:00:00,0.0,11190773.746194892,58646638.407103989,36126625.763295 
 07/25  09:00:00,0.0,11642465.50805324,62504030.475143689,36126625.763295 
 07/25  10:00:00,0.0,12950424.722830438,54988873.78246599,36126625.763295 
 07/25  11:00:00,0.0,12765260.028689348,51030384.89620711,36126625.763295 
 07/25  12:00:00,0.0,8769008.8300554,45778839.95243901,13589930.1374973 
 07/25  13:00:00,0.0,10782897.28794061,46960842.26606285,36126625.763295 
 07/25  14:00:00,0.0,12398897.034497146,49413580.86490308,36126625.763295 
 07/25  15:00:00,0.0,14254477.873923645,46731680.43401952,36126625.763295 
 07/25  16:00:00,0.0,14223580.805227099,48382646.19487636,36126625.763295 
 07/25  17:00:00,0.0,7520409.859639986,45514769.630186278,10683204.881647502 
 07/25  18:00:00,0.0,0.0,4936978.833455047,9071659.785901502 
 07/25  19:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/25  20:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/25  21:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/25  22:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/25  23:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/25  24:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/26  01:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/26  02:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/26  03:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/26  04:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/26  05:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/26  06:00:00,0.0,0.0,8012822.756589862,9361966.1289885 
 07/26  07:00:00,1571150.0593240588,410927.7064222235,46429295.96376287,10683204.881647502 
 07/26  08:00:00,0.0,11417750.81362433,49920847.724272157,36126625.763295 
 07/26  09:00:00,0.0,11386189.39398953,54547945.96467239,36126625.763295 
 07/26  10:00:00,0.0,13249450.708954622,51798995.3492326,36126625.763295 
 07/26  11:00:00,0.0,12930805.49768414,44761681.77373235,36126625.763295 
 07/26  12:00:00,0.0,8546855.450929074,40061022.67235837,13589930.1374973 
 07/26  13:00:00,0.0,10445538.928859625,42232099.3479045,36126625.763295 
 07/26  14:00:00,0.0,12180121.188993717,45598164.20085766,36126625.763295 
 07/26  15:00:00,0.0,14726868.172580768,44346539.879537869,36126625.763295 
 07/26  16:00:00,0.0,14562969.026538257,44695818.310646999,36126625.763295 
 07/26  17:00:00,0.0,7597276.076170618,42487689.893672998,10683204.881647502 
 07/26  18:00:00,0.0,0.0,4859361.404312715,9071659.785901502 
 07/26  19:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/26  20:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/26  21:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/26  22:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/26  23:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/26  24:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/27  01:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/27  02:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/27  03:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/27  04:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/27  05:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/27  06:00:00,0.0,0.0,7979896.328637742,9361966.1289885 
 07/27  07:00:00,1571754.2878015717,399383.0615113075,47240452.072254408,10683204.881647502 
 07/27  08:00:00,0.0,10250132.481235056,53046544.63879565,36126625.763295 
 07/27  09:00:00,0.0,11052046.618363399,51248383.43668634,36126625.763295 
 07/27  10:00:00,0.0,11736915.435666547,42671383.586717519,36126625.763295 
 07/27  11:00:00,0.0,11671993.134596745,38053146.55274883,36126625.763295 
 07/27  12:00:00,0.0,8156020.891002809,37032639.281389709,13589930.1374973 
 07/27  13:00:00,0.0,10447705.317790194,37279365.348713088,36126625.763295 
 07/27  14:00:00,0.0,11904641.66681666,37935038.464697498,36126625.763295 
 07/27  15:00:00,0.0,14124686.10235722,40168134.944077927,36126625.763295 
 07/27  16:00:00,0.0,13602758.755022655,38195358.62008653,36126625.763295 
 07/27  17:00:00,0.0,6002808.1615617,40469636.73599748,10683204.881647502 
 07/27  18:00:00,0.0,0.0,4859361.404312715,9071659.785901502 
 07/27  19:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/27  20:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/27  21:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/27  22:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/27  23:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/27  24:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/28  01:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/28  02:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/28  03:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/28  04:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/28  05:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/28  06:00:00,0.0,0.0,8012822.756589862,9361966.1289885 
 07/28  07:00:00,1342061.0283336035,302092.20917893658,45480395.90553333,10683204.881647502 
 07/28  08:00:00,0.0,11188032.784296375,52798910.88545089,36126625.763295 
 07/28  09:00:00,0.0,12877688.438184124,45420608.13200517,36126625.763295 
 07/28  10:00:00,0.0,14011701.919414634,43264355.47961236,36126625.763295 
 07/28  11:00:00,0.0,13673417.82246565,39153822.518252249,36126625.763295 
 07/28  12:00:00,0.0,13326878.359487314,36999071.108964759,13589930.1374973 
 07/28  13:00:00,0.0,14754201.863399158,37241354.32993777,36126625.763295 
 07/28  14:00:00,0.0,16042453.173888209,38594786.61240731,36126625.763295 
 07/28  15:00:00,0.0,17517156.31744914,45116246.05184822,36126625.763295 
 07/28  16:00:00,0.0,15696621.764569669,46442210.46634944,36126625.763295 
 07/28  17:00:00,0.0,11225751.798931297,43496716.472510758,10683204.881647502 
 07/28  18:00:00,0.0,0.0,4859361.404312715,9071659.785901502 
 07/28  19:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/28  20:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/28  21:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/28  22:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/28  23:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/28  24:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/29  01:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/29  02:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/29  03:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/29  04:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/29  05:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/29  06:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/29  07:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/29  08:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/29  09:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/29  10:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/29  11:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/29  12:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/29  13:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/29  14:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/29  15:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/29  16:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/29  17:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/29  18:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/29  19:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/29  20:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/29  21:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/29  22:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/29  23:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/29  24:00:00,0.0,0.0,3747234.491921158,1691551.7859015002 
 07/30  01:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/30  02:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/30  03:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/30  04:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/30  05:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/30  06:00:00,0.0,0.0,7979896.328637742,9361966.1289885 
 07/30  07:00:00,1836579.668570911,190386.43549262745,46774747.49740042,10683204.881647502 
 07/30  08:00:00,0.0,8074910.3051154059,50995876.95582033,36126625.763295 
 07/30  09:00:00,0.0,10344511.289391809,53888197.81696257,36126625.763295 
 07/30  10:00:00,0.0,11569050.974887852,45971220.04455144,36126625.763295 
 07/30  11:00:00,0.0,11797133.860623863,40252854.90477507,36126625.763295 
 07/30  12:00:00,0.0,7923188.972722886,37032639.281389709,13589930.1374973 
 07/30  13:00:00,0.0,11127938.791428272,39372642.84816845,36126625.763295 
 07/30  14:00:00,0.0,12610077.702912767,42151454.41893276,36126625.763295 
 07/30  15:00:00,0.0,14113944.054581969,40168134.944077927,36126625.763295 
 07/30  16:00:00,0.0,14088220.4138428,43434535.0870998,36126625.763295 
 07/30  17:00:00,0.0,7333169.1508453,42487689.893672998,10683204.881647502 
 07/30  18:00:00,0.0,0.0,4859361.404312715,9071659.785901502 
 07/30  19:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/30  20:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/30  21:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/30  22:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/30  23:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/30  24:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/31  01:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/31  02:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/31  03:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/31  04:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/31  05:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/31  06:00:00,0.0,0.0,8012822.756589862,9361966.1289885 
 07/31  07:00:00,1723509.2667850669,219813.13636558626,48705346.11239283,10683204.881647502 
 07/31  08:00:00,0.0,9870858.328797808,50845264.98888782,36126625.763295 
 07/31  09:00:00,0.0,10804840.825325696,48136444.54983202,36126625.763295 
 07/31  10:00:00,0.0,11666936.444332369,40032390.995878268,36126625.763295 
 07/31  11:00:00,0.0,11849866.572587919,37393398.40503901,36126625.763295 
 07/31  12:00:00,0.0,7725016.877945147,37032639.281389709,13589930.1374973 
 07/31  13:00:00,0.0,12106314.862728518,37279365.348713088,36126625.763295 
 07/31  14:00:00,0.0,11939251.880851208,37241354.32993777,36126625.763295 
 07/31  15:00:00,0.0,12524164.982832708,37859016.42714688,36126625.763295 
 07/31  16:00:00,0.0,10486525.02007453,36351944.67797185,36126625.763295 
 07/31  17:00:00,0.0,4147166.7018994295,38511808.82884907,10683204.881647502 
 07/31  18:00:00,0.0,0.0,4811228.969182098,9071659.785901502 
 07/31  19:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/31  20:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/31  21:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/31  22:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/31  23:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 07/31  24:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/01  01:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/01  02:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/01  03:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/01  04:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/01  05:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/01  06:00:00,0.0,0.0,8012822.756589862,9361966.1289885 
 08/01  07:00:00,2002988.8136029866,200823.52212796687,49714372.691230598,10683204.881647502 
 08/01  08:00:00,0.0,7153475.635877868,52216780.16688341,36126625.763295 
 08/01  09:00:00,0.0,7415742.452052882,41351887.29129789,36126625.763295 
 08/01  10:00:00,0.0,8420865.027001573,40032390.995878268,36126625.763295 
 08/01  11:00:00,0.0,8369533.777451519,37393398.40503901,36126625.763295 
 08/01  12:00:00,0.0,5431114.231178434,36999071.108964759,13589930.1374973 
 08/01  13:00:00,0.0,10150761.454950877,37241354.32993777,36126625.763295 
 08/01  14:00:00,0.0,11768890.788268883,37127321.27361184,36126625.763295 
 08/01  15:00:00,0.0,12361166.127250614,38628722.59945723,36126625.763295 
 08/01  16:00:00,0.0,10439011.722790055,42076230.07714036,36126625.763295 
 08/01  17:00:00,0.0,4267044.919961944,41478663.314835239,10683204.881647502 
 08/01  18:00:00,0.0,0.0,4859361.404312715,9071659.785901502 
 08/01  19:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/01  20:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/01  21:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/01  22:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/01  23:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/01  24:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/02  01:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/02  02:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/02  03:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/02  04:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/02  05:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/02  06:00:00,0.0,0.0,7979896.328637742,9361966.1289885 
 08/02  07:00:00,1428462.4711021262,535189.1487821208,46834874.018008638,10683204.881647502 
 08/02  08:00:00,0.0,5650948.367747866,52219149.16059222,36126625.763295 
 08/02  09:00:00,0.0,4778614.211407021,49708697.16221778,36126625.763295 
 08/02  10:00:00,0.0,5861623.255929644,42011635.4390077,36126625.763295 
 08/02  11:00:00,2447877.658905034,6162688.956896368,37393398.40503901,36126625.763295 
 08/02  12:00:00,4846624.250449223,7918073.363507019,37032639.281389709,13589930.1374973 
 08/02  13:00:00,7684291.84743686,8372113.450054171,37241354.32993777,36126625.763295 
 08/02  14:00:00,7184965.210587642,9661325.30766947,37935038.464697498,36126625.763295 
 08/02  15:00:00,6685304.755674459,10684581.643977616,40168134.944077927,36126625.763295 
 08/02  16:00:00,4311576.850698411,11329298.232547665,40814946.853593159,36126625.763295 
 08/02  17:00:00,1463383.8930515079,6158759.744509773,39460610.157159719,10683204.881647502 
 08/02  18:00:00,0.0,0.0,4768807.736982087,9071659.785901502 
 08/02  19:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/02  20:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/02  21:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/02  22:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/02  23:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/02  24:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/03  01:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/03  02:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/03  03:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/03  04:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/03  05:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/03  06:00:00,0.0,0.0,7979896.328637742,9361966.1289885 
 08/03  07:00:00,1858131.3402746414,254227.98329765266,50137441.65399794,10683204.881647502 
 08/03  08:00:00,449271.111356995,1206616.7196321316,58388163.47943187,36126625.763295 
 08/03  09:00:00,823878.4425666549,3763725.0124742996,59056224.973933938,36126625.763295 
 08/03  10:00:00,287687.4378155179,5502453.264050398,53888197.81696257,36126625.763295 
 08/03  11:00:00,2459111.874556196,6803794.28799956,49929708.93070369,36126625.763295 
 08/03  12:00:00,3705739.6595238817,7938503.576784384,45778839.95243901,13589930.1374973 
 08/03  13:00:00,4158681.6593892595,8365170.443744871,46960842.26606285,36126625.763295 
 08/03  14:00:00,3621905.3013645007,9311993.308363403,46554398.295014899,36126625.763295 
 08/03  15:00:00,4462517.311675563,10367756.917868363,46731680.43401952,36126625.763295 
 08/03  16:00:00,3584588.180501648,11307214.169055129,47121362.97132916,36126625.763295 
 08/03  17:00:00,313832.33132995959,6606314.724299727,45049065.05533229,10683204.881647502 
 08/03  18:00:00,0.0,0.0,4936978.833455047,9071659.785901502 
 08/03  19:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/03  20:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/03  21:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/03  22:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/03  23:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/03  24:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/04  01:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/04  02:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/04  03:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/04  04:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/04  05:00:00,0.0,0.0,3747234.491921158,9071659.785901502 
 08/04  06:00:00,0.0,0.0,7979896.328637742,9361966.1289885 
 08/04  07:00:00,1131488.357394453,736273.3712178303,48387222.600830178,10683204.881647502 
 08/04  08:00:00,0.0,10702160.306899902,56927416.095849487,36126625.763295 
 08/04  09:00:00,0.0,10047639.478971655,61365617.420712839,36126625.763295 
 08/04  10:00:00,0.0,10702557.212306394,54547945.96467239,36126625.763295 
 08/04  11:00:00,0.0,11262291.122301793,50589457.07841351,36126625.763295 
 08/04  12:00:00,0.0,9992143.575029666,45778839.95243901,13589930.1374973 
 08/04  13:00:00,0.0,9027080.597793695,46960842.26606285,36126625.763295 
